project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.creation_datetime	portions.is_ffpe	portions.portion_id	portions.portion_number	portions.state	portions.submitter_id	portions.weight
TCGA-THCA	29c4319c-3ead-42b1-810d-418da8d515c4	TCGA-BJ-A3PT	ff8056d1-c634-4b2f-8454-767c32568f1e	TCGA-BJ-A3PT-10A	1330560000.0	false	bb0a8b1e-d97b-41d9-859b-60803de3421e	01	released	TCGA-BJ-A3PT-10A-01	2.0
TCGA-THCA	aa6e3437-ea1c-4bed-ab7d-8f3f89f8ceeb	TCGA-EL-A4K1	0b8db143-72b4-4b86-a642-445c5559e7fc	TCGA-EL-A4K1-11A	1350345600.0	false	d372cf1b-f9ed-4d25-bd2a-c18adb7f598c	11	released	TCGA-EL-A4K1-11A-11	30.0
TCGA-THCA	aa6e3437-ea1c-4bed-ab7d-8f3f89f8ceeb	TCGA-EL-A4K1	56f93cd9-7925-4804-95e2-5b647ecff2d1	TCGA-EL-A4K1-01A	1350345600.0	false	14b9a392-003b-41d0-b840-8253c55dea29	11	released	TCGA-EL-A4K1-01A-11	30.0
TCGA-THCA	aa6e3437-ea1c-4bed-ab7d-8f3f89f8ceeb	TCGA-EL-A4K1	56f93cd9-7925-4804-95e2-5b647ecff2d1	TCGA-EL-A4K1-01A	'--	'--	4d4485d0-3f7f-48ff-8ad6-11be3d595f12	'--	released	TCGA-EL-A4K1-01A-21	'--
TCGA-THCA	aa6e3437-ea1c-4bed-ab7d-8f3f89f8ceeb	TCGA-EL-A4K1	56f93cd9-7925-4804-95e2-5b647ecff2d1	TCGA-EL-A4K1-01A	1368403200.0	false	cb2d0370-a550-496e-be0a-682ba59d7e46	21	released	TCGA-EL-A4K1-01A-21-A302-20	20.0
TCGA-THCA	aa6e3437-ea1c-4bed-ab7d-8f3f89f8ceeb	TCGA-EL-A4K1	bbb82e99-7d8d-4859-9d2e-824f90d52392	TCGA-EL-A4K1-01Z	'--	'--	d1f3a721-54c9-55e7-b598-f6cdf808d705	'--	'--	'--	'--
TCGA-THCA	d684399e-46c4-4bad-92e9-3de17c9f9a5f	TCGA-L6-A4EQ	1e4871d7-7bf5-4603-9a52-249a048ad910	TCGA-L6-A4EQ-10A	1348704000.0	false	d42537e5-efa8-4d9c-8d08-3353e792decd	01	released	TCGA-L6-A4EQ-10A-01	'--
TCGA-THCA	d684399e-46c4-4bad-92e9-3de17c9f9a5f	TCGA-L6-A4EQ	a17cb817-6489-491b-8c20-a8b1263a9e02	TCGA-L6-A4EQ-01A	'--	'--	2dad8f89-b0e9-40d0-9d4a-f6bbfc94da16	'--	released	TCGA-L6-A4EQ-01A-21	'--
TCGA-THCA	d684399e-46c4-4bad-92e9-3de17c9f9a5f	TCGA-L6-A4EQ	a17cb817-6489-491b-8c20-a8b1263a9e02	TCGA-L6-A4EQ-01A	1368403200.0	false	df2593df-49a5-4f2d-8446-2f310a2751d4	21	released	TCGA-L6-A4EQ-01A-21-A302-20	20.0
TCGA-THCA	d684399e-46c4-4bad-92e9-3de17c9f9a5f	TCGA-L6-A4EQ	a17cb817-6489-491b-8c20-a8b1263a9e02	TCGA-L6-A4EQ-01A	1349913600.0	false	edd2230c-9582-4629-bc9c-64ee0e35e17e	11	released	TCGA-L6-A4EQ-01A-11	30.0
TCGA-THCA	d684399e-46c4-4bad-92e9-3de17c9f9a5f	TCGA-L6-A4EQ	d445a8b0-2540-4eee-97a1-c814bdf54e44	TCGA-L6-A4EQ-01Z	'--	'--	5526a95e-f485-5b6a-a3c2-2d95aeb02a8d	'--	'--	'--	'--
TCGA-THCA	d4355111-3abb-40f0-bdb7-b9eaa39dc771	TCGA-EL-A3TA	28a69b75-c8a3-4cb0-a08c-ceba42fb8ced	TCGA-EL-A3TA-11A	1334275200.0	false	424651a2-13a0-4407-a01e-78e1b6158597	12	released	TCGA-EL-A3TA-11A-12	30.0
TCGA-THCA	d4355111-3abb-40f0-bdb7-b9eaa39dc771	TCGA-EL-A3TA	4bacdb96-ebac-4925-99de-fe911b7f8c19	TCGA-EL-A3TA-01Z	'--	'--	aae5defb-a733-515f-9eee-f768e659757e	'--	'--	'--	'--
TCGA-THCA	d4355111-3abb-40f0-bdb7-b9eaa39dc771	TCGA-EL-A3TA	8424b1f6-c75e-4403-b2bf-c670b9e935c9	TCGA-EL-A3TA-01A	1367971200.0	false	134607a3-6948-4fa5-be1d-5f702522aa78	21	released	TCGA-EL-A3TA-01A-21-A301-20	20.0
TCGA-THCA	d4355111-3abb-40f0-bdb7-b9eaa39dc771	TCGA-EL-A3TA	8424b1f6-c75e-4403-b2bf-c670b9e935c9	TCGA-EL-A3TA-01A	1334275200.0	false	bf1a8732-fe6a-4f1d-9baf-59088b0357ab	12	released	TCGA-EL-A3TA-01A-12	30.0
TCGA-THCA	d4355111-3abb-40f0-bdb7-b9eaa39dc771	TCGA-EL-A3TA	8424b1f6-c75e-4403-b2bf-c670b9e935c9	TCGA-EL-A3TA-01A	'--	'--	f58f960f-93cd-4fcb-b047-d86550d01a3b	'--	released	TCGA-EL-A3TA-01A-21	'--
TCGA-THCA	812a2d18-c43b-4484-8a8d-234056a0e90b	TCGA-FY-A76V	567db7d7-cbd2-4643-9644-9e2a38eded7a	TCGA-FY-A76V-01A	1378425600.0	false	3d00d919-0955-491b-b1fb-53c85110317f	11	released	TCGA-FY-A76V-01A-11	30.0
TCGA-THCA	812a2d18-c43b-4484-8a8d-234056a0e90b	TCGA-FY-A76V	676f1fbc-0eb7-4f4a-b094-85097f0f64ff	TCGA-FY-A76V-10A	1378684800.0	false	fbe2e1fc-2cda-4afa-a325-6b02234e7a1e	01	released	TCGA-FY-A76V-10A-01	2.0
TCGA-THCA	812a2d18-c43b-4484-8a8d-234056a0e90b	TCGA-FY-A76V	67fd8bf2-df80-4c48-a634-60b826b761dc	TCGA-FY-A76V-01Z	'--	'--	067f2d6a-1c5e-5d8c-ad32-3cbd8e5108e5	'--	'--	'--	'--
TCGA-THCA	7f9fad75-ac3e-4580-b949-80eed07a3230	TCGA-DE-A69K	1e4d6a3f-84ea-47b2-b3de-4eaf322178e4	TCGA-DE-A69K-10A	1367452800.0	false	f6d90c3c-e8e9-441e-91f1-a0d3501eb70e	01	released	TCGA-DE-A69K-10A-01	'--
TCGA-THCA	7f9fad75-ac3e-4580-b949-80eed07a3230	TCGA-DE-A69K	3e65b4d0-3992-4a2d-9c1b-5a6c6213629e	TCGA-DE-A69K-01Z	'--	'--	edec4e3f-bd30-5958-907f-e61106906720	'--	'--	'--	'--
TCGA-THCA	7f9fad75-ac3e-4580-b949-80eed07a3230	TCGA-DE-A69K	5feb200f-13fb-4a2f-9b21-7ef8dd3bb9ed	TCGA-DE-A69K-01A	'--	'--	32abb8d1-9640-40d8-9084-25fffc6340c3	'--	released	TCGA-DE-A69K-01A-21	'--
TCGA-THCA	7f9fad75-ac3e-4580-b949-80eed07a3230	TCGA-DE-A69K	5feb200f-13fb-4a2f-9b21-7ef8dd3bb9ed	TCGA-DE-A69K-01A	1401408000.0	false	6c338c1a-3e24-4985-af38-fa40c017d7af	21	released	TCGA-DE-A69K-01A-21-A420-20	20.0
TCGA-THCA	7f9fad75-ac3e-4580-b949-80eed07a3230	TCGA-DE-A69K	5feb200f-13fb-4a2f-9b21-7ef8dd3bb9ed	TCGA-DE-A69K-01A	1368403200.0	false	b24155e9-6645-489f-894b-8d8c0bc1a31a	11	released	TCGA-DE-A69K-01A-11	30.0
TCGA-THCA	59cd0969-a798-4d19-95ed-a311f39d2f38	TCGA-EM-A3FN	3eb36454-1e48-4fa9-80cc-8feba522a82d	TCGA-EM-A3FN-01Z	'--	'--	5521bc5c-a50f-5e46-9780-77951321338a	'--	'--	'--	'--
TCGA-THCA	59cd0969-a798-4d19-95ed-a311f39d2f38	TCGA-EM-A3FN	63130e8f-11de-44bc-8b2c-a8ea2613c3a5	TCGA-EM-A3FN-01A	'--	'--	1e822040-14ee-4923-9e78-d032fdca48fc	'--	released	TCGA-EM-A3FN-01A-21	'--
TCGA-THCA	59cd0969-a798-4d19-95ed-a311f39d2f38	TCGA-EM-A3FN	63130e8f-11de-44bc-8b2c-a8ea2613c3a5	TCGA-EM-A3FN-01A	1322438400.0	false	7c4eb059-017f-4ca3-8e82-d2f452921cc4	11	released	TCGA-EM-A3FN-01A-11	30.0
TCGA-THCA	59cd0969-a798-4d19-95ed-a311f39d2f38	TCGA-EM-A3FN	63130e8f-11de-44bc-8b2c-a8ea2613c3a5	TCGA-EM-A3FN-01A	1330300800.0	false	cac49add-96e4-4bc9-8527-dae855209596	21	released	TCGA-EM-A3FN-01A-21-A21L-20	20.0
TCGA-THCA	59cd0969-a798-4d19-95ed-a311f39d2f38	TCGA-EM-A3FN	7fc42d2c-5dc2-4a71-a7cc-595b99b13081	TCGA-EM-A3FN-10A	1327363200.0	false	b2877579-1c2b-46b7-8311-0d27b69765c5	01	released	TCGA-EM-A3FN-10A-01	2.0
TCGA-THCA	d2512fd6-9042-4a62-8b49-d483cb84b89d	TCGA-ET-A39O	01079b02-ab3b-4f17-b54c-0f774ac572b2	TCGA-ET-A39O-01A	1316649600.0	false	a2da5608-659b-4ccc-bf00-40bc4a0aece2	11	released	TCGA-ET-A39O-01A-11	30.0
TCGA-THCA	d2512fd6-9042-4a62-8b49-d483cb84b89d	TCGA-ET-A39O	20c9c857-1737-49bb-bca2-c12b48d97ad8	TCGA-ET-A39O-10A	1316044800.0	false	5985320f-11f5-44f9-a938-74f5a520ba39	01	released	TCGA-ET-A39O-10A-01	'--
TCGA-THCA	d2512fd6-9042-4a62-8b49-d483cb84b89d	TCGA-ET-A39O	e8de6e2b-a249-4db1-8061-13c5cdd3bf38	TCGA-ET-A39O-01Z	'--	'--	c8f87688-0fb2-5468-9894-f9827f062770	'--	'--	'--	'--
TCGA-THCA	a175a9a5-ab86-4c68-9814-c30cfcc52662	TCGA-DJ-A2PX	36b3081a-bb1a-4ce8-928d-aee302f5bacf	TCGA-DJ-A2PX-01A	1314835200.0	false	874e89da-b3d6-4de7-9b1e-47eaf28f4fd3	11	released	TCGA-DJ-A2PX-01A-11	30.0
TCGA-THCA	a175a9a5-ab86-4c68-9814-c30cfcc52662	TCGA-DJ-A2PX	a874bcf6-0c47-4b49-b211-c7fef8435752	TCGA-DJ-A2PX-01Z	'--	'--	47423df3-351a-57f7-9578-afbd3d69be44	'--	'--	'--	'--
TCGA-THCA	a175a9a5-ab86-4c68-9814-c30cfcc52662	TCGA-DJ-A2PX	b456b7ee-0ce2-48c5-803e-98b5c193529a	TCGA-DJ-A2PX-10A	1314057600.0	false	cf22f974-a2b3-4345-87c1-a34cf0635d8d	01	released	TCGA-DJ-A2PX-10A-01	'--
TCGA-THCA	2a398af1-aea5-4aae-ab00-a2dc152f965a	TCGA-EM-A3O3	0f899b5b-6290-4c1e-94f2-2c98f06011d1	TCGA-EM-A3O3-10A	1333324800.0	false	8ddb8d6a-ed44-4eb7-b8f2-04c07a06124f	01	released	TCGA-EM-A3O3-10A-01	2.0
TCGA-THCA	2a398af1-aea5-4aae-ab00-a2dc152f965a	TCGA-EM-A3O3	1826dfc3-6fa7-4c51-9991-056d003ee85a	TCGA-EM-A3O3-01Z	'--	'--	0495e726-4ee6-52b1-a2fc-f7e3cce0e39c	'--	'--	'--	'--
TCGA-THCA	2a398af1-aea5-4aae-ab00-a2dc152f965a	TCGA-EM-A3O3	60c1ba59-c04e-4237-a8b9-fa0d894bbafa	TCGA-EM-A3O3-01A	1327536000.0	false	58c471e4-04c5-429e-a83f-d1f64a1091ed	11	released	TCGA-EM-A3O3-01A-11	30.0
TCGA-THCA	2a398af1-aea5-4aae-ab00-a2dc152f965a	TCGA-EM-A3O3	60c1ba59-c04e-4237-a8b9-fa0d894bbafa	TCGA-EM-A3O3-01A	1367971200.0	false	c946f503-da14-49db-9ae1-1cf223511261	21	released	TCGA-EM-A3O3-01A-21-A301-20	20.0
TCGA-THCA	2a398af1-aea5-4aae-ab00-a2dc152f965a	TCGA-EM-A3O3	60c1ba59-c04e-4237-a8b9-fa0d894bbafa	TCGA-EM-A3O3-01A	'--	'--	d551785e-a734-4a15-82d4-718c55622f14	'--	released	TCGA-EM-A3O3-01A-21	'--
TCGA-THCA	8ed1b900-a8a8-4164-b96b-f060f15d7075	TCGA-H2-A422	0ad53c03-4bed-411d-bfab-a17b82fb71bd	TCGA-H2-A422-01A	1343347200.0	false	814662d0-eebd-4c8e-9dc4-c1d6b5abfff4	11	released	TCGA-H2-A422-01A-11	30.0
TCGA-THCA	8ed1b900-a8a8-4164-b96b-f060f15d7075	TCGA-H2-A422	0ad53c03-4bed-411d-bfab-a17b82fb71bd	TCGA-H2-A422-01A	1367971200.0	false	83f61bcb-00cb-41cb-afa8-e552593a20fb	21	released	TCGA-H2-A422-01A-21-A301-20	20.0
TCGA-THCA	8ed1b900-a8a8-4164-b96b-f060f15d7075	TCGA-H2-A422	0ad53c03-4bed-411d-bfab-a17b82fb71bd	TCGA-H2-A422-01A	'--	'--	a49925a8-f139-4e61-a358-b00929c1108e	'--	released	TCGA-H2-A422-01A-21	'--
TCGA-THCA	8ed1b900-a8a8-4164-b96b-f060f15d7075	TCGA-H2-A422	5183786e-c6ee-4daa-8f99-6c98d0ace526	TCGA-H2-A422-10A	1343779200.0	false	975f5fe6-06aa-4280-a292-f93222e33307	01	released	TCGA-H2-A422-10A-01	2.0
TCGA-THCA	8ed1b900-a8a8-4164-b96b-f060f15d7075	TCGA-H2-A422	7f693392-a39e-4d08-9c0a-dc41cb919b93	TCGA-H2-A422-01Z	'--	'--	c9f87a9d-83bd-58e7-afa2-2cd1bf258d83	'--	'--	'--	'--
TCGA-THCA	1009a500-2a37-4aee-b7c3-049b5ce961a4	TCGA-BJ-A4O8	1e62380c-71d8-4fe9-affc-9fec9faf2480	TCGA-BJ-A4O8-01A	1352764800.0	false	597ab607-61e1-46ab-a6db-4369b916f94c	11	released	TCGA-BJ-A4O8-01A-11	30.0
TCGA-THCA	1009a500-2a37-4aee-b7c3-049b5ce961a4	TCGA-BJ-A4O8	1e62380c-71d8-4fe9-affc-9fec9faf2480	TCGA-BJ-A4O8-01A	1368403200.0	false	adfa3443-6e7c-4d14-b2a5-265f04f65c9c	21	released	TCGA-BJ-A4O8-01A-21-A302-20	20.0
TCGA-THCA	1009a500-2a37-4aee-b7c3-049b5ce961a4	TCGA-BJ-A4O8	1e62380c-71d8-4fe9-affc-9fec9faf2480	TCGA-BJ-A4O8-01A	'--	'--	f13527fc-71cd-4217-b36e-7ab7abb5d693	'--	released	TCGA-BJ-A4O8-01A-21	'--
TCGA-THCA	1009a500-2a37-4aee-b7c3-049b5ce961a4	TCGA-BJ-A4O8	d0d638b7-40e7-42d0-af04-e0e4293de1d9	TCGA-BJ-A4O8-10A	1352937600.0	false	5a28c93e-eda6-4f8e-8d80-a88d17718382	01	released	TCGA-BJ-A4O8-10A-01	2.0
TCGA-THCA	1009a500-2a37-4aee-b7c3-049b5ce961a4	TCGA-BJ-A4O8	d5edd072-a256-4a0d-ac50-93cd4edb1727	TCGA-BJ-A4O8-11A	1352764800.0	false	c54de2da-c02d-47d3-b5d1-41f22f284ba5	11	released	TCGA-BJ-A4O8-11A-11	30.0
TCGA-THCA	1009a500-2a37-4aee-b7c3-049b5ce961a4	TCGA-BJ-A4O8	e4a09dfb-d080-4ce3-8a91-1b1f01f7b9d7	TCGA-BJ-A4O8-01Z	'--	'--	80426bd4-b1f7-551f-ad71-4bba7f7b00c2	'--	'--	'--	'--
TCGA-THCA	905469d2-4c97-4293-a20c-1b1f0462a25d	TCGA-FY-A3R6	13711d44-7a61-43ef-a89b-a04fb762f9d0	TCGA-FY-A3R6-10A	1331078400.0	false	e39c320c-0f58-4e2e-be47-c8ece835c60b	01	released	TCGA-FY-A3R6-10A-01	2.0
TCGA-THCA	905469d2-4c97-4293-a20c-1b1f0462a25d	TCGA-FY-A3R6	5192dd50-1827-4954-913e-c3a761c29cae	TCGA-FY-A3R6-01Z	'--	'--	47750d80-8634-5bb0-b9af-58ff0197722e	'--	'--	'--	'--
TCGA-THCA	905469d2-4c97-4293-a20c-1b1f0462a25d	TCGA-FY-A3R6	65414ba0-8800-4626-9488-10d79274cf32	TCGA-FY-A3R6-01A	1330992000.0	false	9722a1f7-b5db-4262-b8f0-115fffee895d	11	released	TCGA-FY-A3R6-01A-11	7.0
TCGA-THCA	b1d71782-2443-43f3-bd0e-8b7220515cb6	TCGA-FE-A230	12fc3f30-08fb-47c6-92f1-009d961c1e94	TCGA-FE-A230-01A	'--	'--	2e382d28-e289-4786-9522-d94a9e33d945	'--	released	TCGA-FE-A230-01A-21	'--
TCGA-THCA	b1d71782-2443-43f3-bd0e-8b7220515cb6	TCGA-FE-A230	12fc3f30-08fb-47c6-92f1-009d961c1e94	TCGA-FE-A230-01A	1303257600.0	false	96e64f6e-a2b8-4cc1-856c-145f24c3afe6	11	released	TCGA-FE-A230-01A-11	30.0
TCGA-THCA	b1d71782-2443-43f3-bd0e-8b7220515cb6	TCGA-FE-A230	12fc3f30-08fb-47c6-92f1-009d961c1e94	TCGA-FE-A230-01A	1330560000.0	false	a41c73e4-502e-448c-afd7-71e9ad25a85d	21	released	TCGA-FE-A230-01A-21-A21M-20	20.0
TCGA-THCA	b1d71782-2443-43f3-bd0e-8b7220515cb6	TCGA-FE-A230	33613a27-3e77-4ed8-ab5f-a9de98431149	TCGA-FE-A230-10A	1302739200.0	false	67463fe7-4a87-4ab7-9432-9f53f9fcf2c8	01	released	TCGA-FE-A230-10A-01	'--
TCGA-THCA	b1d71782-2443-43f3-bd0e-8b7220515cb6	TCGA-FE-A230	8be4cbfe-c966-4420-9e75-57f4268d8009	TCGA-FE-A230-01Z	'--	'--	09997981-f4f3-5969-bfe2-9fc634f08ced	'--	'--	'--	'--
TCGA-THCA	729fc937-192a-4eb7-b357-b8f0d2da1f08	TCGA-BJ-A2N8	34f73b3b-76b7-4d68-9812-5376810a8f31	TCGA-BJ-A2N8-01A	1314057600.0	false	2ba3378b-eb90-43d9-9c76-06be0c6e352b	11	released	TCGA-BJ-A2N8-01A-11	30.0
TCGA-THCA	729fc937-192a-4eb7-b357-b8f0d2da1f08	TCGA-BJ-A2N8	56e0bfd3-6382-41e3-afaa-6f587fb31322	TCGA-BJ-A2N8-11A	1314057600.0	false	5986bfcd-217b-44e6-abd6-a09f7c2e977f	11	released	TCGA-BJ-A2N8-11A-11	30.0
TCGA-THCA	729fc937-192a-4eb7-b357-b8f0d2da1f08	TCGA-BJ-A2N8	cb7b74e9-84b2-4017-a28d-c86ef9dab070	TCGA-BJ-A2N8-10A	1314576000.0	false	1b896110-354b-42f7-927a-bad63b30a826	01	released	TCGA-BJ-A2N8-10A-01	2.0
TCGA-THCA	729fc937-192a-4eb7-b357-b8f0d2da1f08	TCGA-BJ-A2N8	e700a401-56ac-4f0e-91fa-072ed50090a3	TCGA-BJ-A2N8-01Z	'--	'--	96fd4cbf-566c-5d1b-85ed-6079f24d2972	'--	'--	'--	'--
TCGA-THCA	39d45532-d2f4-49f1-b1c6-880ff0ebe0ed	TCGA-EL-A3H3	2dab943c-22fe-4199-8ee0-2d47d8727a34	TCGA-EL-A3H3-01Z	'--	'--	5da1da2a-8e15-5374-bb63-1dfdb890d02c	'--	'--	'--	'--
TCGA-THCA	39d45532-d2f4-49f1-b1c6-880ff0ebe0ed	TCGA-EL-A3H3	3a3ed7eb-b000-4c3e-af24-54f3ae6972f2	TCGA-EL-A3H3-10A	1322524800.0	false	9ed60b8d-be6d-430a-a89c-d995735bf32b	01	released	TCGA-EL-A3H3-10A-01	'--
TCGA-THCA	39d45532-d2f4-49f1-b1c6-880ff0ebe0ed	TCGA-EL-A3H3	3fc6f39f-af2f-4757-9e38-e08b0da9d01b	TCGA-EL-A3H3-01A	1330041600.0	false	5dcab8ce-2748-46cf-8654-e10773a7fd56	21	released	TCGA-EL-A3H3-01A-21-A21L-20	20.0
TCGA-THCA	39d45532-d2f4-49f1-b1c6-880ff0ebe0ed	TCGA-EL-A3H3	3fc6f39f-af2f-4757-9e38-e08b0da9d01b	TCGA-EL-A3H3-01A	1323043200.0	false	a4996421-d4e5-4efc-9ca8-9374fabf4285	11	released	TCGA-EL-A3H3-01A-11	30.0
TCGA-THCA	39d45532-d2f4-49f1-b1c6-880ff0ebe0ed	TCGA-EL-A3H3	3fc6f39f-af2f-4757-9e38-e08b0da9d01b	TCGA-EL-A3H3-01A	'--	'--	e561f528-d9f9-4719-a8ed-83eaefc937fc	'--	released	TCGA-EL-A3H3-01A-21	'--
TCGA-THCA	90507baa-b716-4bcf-a18e-9d8ae97d809a	TCGA-EL-A3T6	61367375-8317-4cae-86cf-2fd65ab8abc8	TCGA-EL-A3T6-01A	'--	'--	0de380bd-bba9-4082-8950-803cf20427a2	'--	released	TCGA-EL-A3T6-01A-21	'--
TCGA-THCA	90507baa-b716-4bcf-a18e-9d8ae97d809a	TCGA-EL-A3T6	61367375-8317-4cae-86cf-2fd65ab8abc8	TCGA-EL-A3T6-01A	1367971200.0	false	bf2743aa-8841-43fd-be2e-9027db1b2c79	21	released	TCGA-EL-A3T6-01A-21-A301-20	20.0
TCGA-THCA	90507baa-b716-4bcf-a18e-9d8ae97d809a	TCGA-EL-A3T6	61367375-8317-4cae-86cf-2fd65ab8abc8	TCGA-EL-A3T6-01A	1334275200.0	false	fc53e492-08d3-4f6e-8a64-d8ac48bb591b	11	released	TCGA-EL-A3T6-01A-11	30.0
TCGA-THCA	90507baa-b716-4bcf-a18e-9d8ae97d809a	TCGA-EL-A3T6	77038d13-de93-4357-9dda-af1a3e2c02a9	TCGA-EL-A3T6-11A	1334275200.0	false	acf931ee-756b-4cd1-8f90-af8ac607bc10	11	released	TCGA-EL-A3T6-11A-11	30.0
TCGA-THCA	90507baa-b716-4bcf-a18e-9d8ae97d809a	TCGA-EL-A3T6	e351c920-20ac-4a04-8d81-3e95f1197821	TCGA-EL-A3T6-01Z	'--	'--	6cbfb4f2-5446-5d1d-9288-14dfe8591b4e	'--	'--	'--	'--
TCGA-THCA	a3765a2b-ff09-4dec-b990-65529345214e	TCGA-DJ-A3UX	1393952d-9322-45dc-bc61-2d3efe58625e	TCGA-DJ-A3UX-01Z	'--	'--	4a60ebd4-33e0-53c1-982f-49b3b0da42cd	'--	'--	'--	'--
TCGA-THCA	a3765a2b-ff09-4dec-b990-65529345214e	TCGA-DJ-A3UX	4df3e700-0a0f-4a24-88c6-10fc45f5ea3d	TCGA-DJ-A3UX-10A	1334534400.0	false	844ca105-3cdf-403c-8f95-2af1d0693036	01	released	TCGA-DJ-A3UX-10A-01	'--
TCGA-THCA	a3765a2b-ff09-4dec-b990-65529345214e	TCGA-DJ-A3UX	da672213-5b05-4a9a-8846-71cc5fc1dea0	TCGA-DJ-A3UX-01A	1336608000.0	false	503334ab-0018-42ec-97fc-51db3ca81be0	11	released	TCGA-DJ-A3UX-01A-11	20.0
TCGA-THCA	e069dcad-2fd1-464e-a5e9-fe36f05a0446	TCGA-EL-A3H4	4beb9f78-dd44-472f-ba6d-c38fced772d7	TCGA-EL-A3H4-01Z	'--	'--	f5f74034-9e98-563e-b137-2163c45f6ed2	'--	'--	'--	'--
TCGA-THCA	e069dcad-2fd1-464e-a5e9-fe36f05a0446	TCGA-EL-A3H4	4d39b518-bf36-43ff-af82-feb4682cdfde	TCGA-EL-A3H4-01A	'--	'--	83dce40f-f519-4c2f-b72e-676c9f618cbc	'--	released	TCGA-EL-A3H4-01A-21	'--
TCGA-THCA	e069dcad-2fd1-464e-a5e9-fe36f05a0446	TCGA-EL-A3H4	4d39b518-bf36-43ff-af82-feb4682cdfde	TCGA-EL-A3H4-01A	1323043200.0	false	9d150ef2-797b-48a7-8890-6b402186651f	11	released	TCGA-EL-A3H4-01A-11	30.0
TCGA-THCA	e069dcad-2fd1-464e-a5e9-fe36f05a0446	TCGA-EL-A3H4	4d39b518-bf36-43ff-af82-feb4682cdfde	TCGA-EL-A3H4-01A	1330041600.0	false	ea3477bb-a6ed-40d0-89e0-49b2edb01c39	21	released	TCGA-EL-A3H4-01A-21-A21L-20	20.0
TCGA-THCA	e069dcad-2fd1-464e-a5e9-fe36f05a0446	TCGA-EL-A3H4	829a3508-75bb-4457-b581-d60f06df6de5	TCGA-EL-A3H4-10A	1322524800.0	false	66419736-ac0a-482d-9570-971d57f27486	01	released	TCGA-EL-A3H4-10A-01	'--
TCGA-THCA	f12fa57b-3427-45fe-994b-602f498b68da	TCGA-E8-A438	18761057-8d3e-4494-be02-a1c5d5650c00	TCGA-E8-A438-01A	1344470400.0	false	911df67e-8e98-44dc-99cb-7f12e531d012	11	released	TCGA-E8-A438-01A-11	30.0
TCGA-THCA	f12fa57b-3427-45fe-994b-602f498b68da	TCGA-E8-A438	18761057-8d3e-4494-be02-a1c5d5650c00	TCGA-E8-A438-01A	'--	'--	a5daab0c-d2ed-4ebe-b818-a089cfc8bdd3	'--	released	TCGA-E8-A438-01A-21	'--
TCGA-THCA	f12fa57b-3427-45fe-994b-602f498b68da	TCGA-E8-A438	18761057-8d3e-4494-be02-a1c5d5650c00	TCGA-E8-A438-01A	1368403200.0	false	c6e8f96c-5e4d-4413-89b0-b3826b2fb904	21	released	TCGA-E8-A438-01A-21-A301-20	20.0
TCGA-THCA	f12fa57b-3427-45fe-994b-602f498b68da	TCGA-E8-A438	3764990a-b3ad-422f-87a2-8d26250fd2e7	TCGA-E8-A438-10B	1345680000.0	false	8f44e763-20c3-4d09-808c-a4e168cc49a6	01	released	TCGA-E8-A438-10B-01	2.0
TCGA-THCA	f12fa57b-3427-45fe-994b-602f498b68da	TCGA-E8-A438	91b26658-f99c-46d7-a427-9fc03e43ea71	TCGA-E8-A438-01Z	'--	'--	b3948599-e2da-54cb-86e7-93bdf2da0b87	'--	'--	'--	'--
TCGA-THCA	f12fa57b-3427-45fe-994b-602f498b68da	TCGA-E8-A438	b175f8c6-b748-49d8-ada8-60568c09c393	TCGA-E8-A438-10C	1643760000.0	false	70493ec9-4a7f-4d48-8082-edf4f5c0192d	1	released	TCGA-E8-A438-10C-01	2.0
TCGA-THCA	fd25e4e6-f017-4c07-b109-d8a5eea8763c	TCGA-DJ-A2PY	1e252534-d457-4a24-aea1-1bc334c881f7	TCGA-DJ-A2PY-01A	'--	'--	4492592e-c3f0-4c1c-b2f8-6cd8f71c2825	'--	released	TCGA-DJ-A2PY-01A-21	'--
TCGA-THCA	fd25e4e6-f017-4c07-b109-d8a5eea8763c	TCGA-DJ-A2PY	1e252534-d457-4a24-aea1-1bc334c881f7	TCGA-DJ-A2PY-01A	1330560000.0	false	5a5bed92-ad03-49f3-b88c-585954336110	21	released	TCGA-DJ-A2PY-01A-21-A21M-20	20.0
TCGA-THCA	fd25e4e6-f017-4c07-b109-d8a5eea8763c	TCGA-DJ-A2PY	1e252534-d457-4a24-aea1-1bc334c881f7	TCGA-DJ-A2PY-01A	1314835200.0	false	77a18baf-6135-4e55-b130-d63f63dbe573	11	released	TCGA-DJ-A2PY-01A-11	30.0
TCGA-THCA	fd25e4e6-f017-4c07-b109-d8a5eea8763c	TCGA-DJ-A2PY	73d739b6-dc5f-490f-9df4-42ae166c7a66	TCGA-DJ-A2PY-01Z	'--	'--	3cd41ab2-07b4-5712-81fc-754dcaedb027	'--	'--	'--	'--
TCGA-THCA	fd25e4e6-f017-4c07-b109-d8a5eea8763c	TCGA-DJ-A2PY	fc88de58-443e-4a68-a135-f6c515f8490a	TCGA-DJ-A2PY-10A	1314057600.0	false	3a6f5450-f00a-4114-a72c-e12ae712f2e3	01	released	TCGA-DJ-A2PY-10A-01	'--
